id,drawing_number,revision,part_name,customer_name,item_code,r2_key,file_name,type,is_active,created_at,created_by,issue_date,package_size,oil_group,pallet_type,boxes_per_pallet,shelf_life,item_number
d0e0cdee-759c-4177-9441-419fd6a88a71,D-0178,04,ENEOS DIESEL PLUS CI-4 10W-30,ENEOS,40001423,drawing/D-0178_rev04_1784096723158.pdf,40001423 D-0178 rev.04 ENEOS DIESEL PLUS CI-4 10W-30.pdf,drawing,true,2026-07-15 06:25:23.867316+00,yeanyeen,2024-09-25,1 x 12 L.,ENGINE OIL,,55,,
d48b38e4-d290-4964-9cfa-0acf0df5ec0f,E-0093,00,PRO HONDA STANDARD MA 10W30 (EXPORT),ENEOS,40002002,drawing/E-0093_rev00_1783928507150.pdf,40002002 E-0093 rev.00 PRO HONDA STANDARD MA 10W30 (EXPORT).pdf,drawing,false,2026-07-13 07:41:49.616569+00,yeanyeen,2025-05-08,1 x 12 L.,,,55,,
d51a4b6e-e987-440c-a802-da21c60ae17a,D-0318,03,ENEOS X PRIME 0W-20 + POLO,ENEOS,40001686,drawing/D-0318_rev03_1784096088054.pdf,40001686 D-0318 rev.03 ENEOS X PRIME 0W-20 + POLO.pdf,drawing,true,2026-07-15 06:14:50.12989+00,yeanyeen,2024-10-31,4 x 3 + 1 L.,ENGINE OIL,,18,,
d53418ed-a549-4c21-a598-76f41775f496,E-0066,00,ENEOS ULTRA RACING 10W-40 EXPORT,ENEOS,40001807,drawing/E-0066_rev00_1784096118354.pdf,40001807 E-0066 rev.00 ENEOS ULTRA RACING 10W-40 EXPORT.pdf,drawing,true,2026-07-15 06:15:19.476499+00,yeanyeen,2022-10-18,0.8 x 24 L.,ENGINE OIL,,4,,
d5d54fa2-3de9-4ef3-ab57-19178e4254ff,D-0363,00,YAMALUBE 2 OUTBOARD (BT204),ENEOS,40000173,drawing/D-0363_rev00_1783656625640.pdf,40000173 D-0363 rev.00 YAMALUBE 2 OUTBOARD (BT204).pdf,drawing,true,2026-07-10 04:10:28.082427+00,yeanyeen,2024-01-03,1 x 24 L.,,ไม้,20,3 years,
d76dbed4-a4e5-4b1a-b8ad-65911c33ad03,D-0344,00,ENEOS 0W-20 SP ECO FULLY SYN,ENEOS,40001766,drawing/D-0344_rev00_1784096102969.pdf,40001766 D-0344 rev.00 ENEOS 0W-20 SP ECO FULLY SYN.pdf,drawing,false,2026-07-15 06:15:03.996109+00,yeanyeen,2022-04-11,1 x 12 L.,ENGINE OIL,,12,,
d773c3d0-ad55-48f7-a50d-623da5136430,D-0227,01,20L. Super Hyrando 100T,ENEOS,40002056,drawing/D-0227_rev01_1783928520960.pdf,40002056 D-0227 rev.01 20L. Super Hyrando 100T.pdf,drawing,true,2026-07-13 07:42:02.32199+00,yeanyeen,2026-03-17,1 x 20 L.,,,,,
d7dd7a81-17c4-4ed4-9698-84b95418861f,D-0039,04,HONDA PROTECH ULTRA SL 10W30 MA,ENEOS,40001663,drawing/D-0039_rev04_1784096077359.pdf,40001663 D-0039 rev.04 HONDA PROTECH ULTRA SL 10W30 MA.pdf,drawing,true,2026-07-15 06:14:38.730207+00,yeanyeen,2024-03-21,1 x 12 L.,ENGINE OIL,,55,,
d8062a51-9fd6-4263-bb70-3a38c86406e2,D-0137,01,ENEOS TURBO FULLY SYN 5W40 ACEA A3/B4+POLO,ENEOS,40001373,drawing/D-0137_rev01_1784096420101.pdf,40001373 D-0137 rev.01 ENEOS TURBO FULLY SYN 5W40 ACEA A3/B4+POLO.pdf,drawing,true,2026-07-15 06:20:23.03846+00,yeanyeen,2023-08-22,1 x 6 L.,ENGINE OIL,ไม้,48,2 years,
d895a40b-8209-4ad4-bafc-bd9a74942896,E-0031,02,ENEOS 4T SG/MA 20W-50 (NOEA),ENEOS,40001582,drawing/E-0031_rev02_1784096754487.pdf,40001582 E-0031 rev.02 ENEOS 4T SG/MA 20W-50 (NOEA).pdf,drawing,false,2026-07-15 06:25:55.080545+00,yeanyeen,2024-09-05,1 x 24 L.,ENGINE OIL,,20,,
dbb26731-7f16-4fc2-a96e-6f2c70e318c1,SM-ENTH-0063,00,ENEOS DIESEL PLUS CI-4 10W-30 (40001809),ENEOS,40001809,master/SM-ENTH-0063_rev0_1784010013155.pdf,40001809 SM-ENTH-0063 rev.0 ENEOS DIESEL PLUS CI-4 10W-30 (40001809).pdf,master,true,2026-07-14 06:20:15.462376+00,yeanyeen,2025-10-01,6 x 3 + 1 L.,ENGINE OIL,ไม้,24,4 years,60231210A713A
dda8ddbd-d39b-43f7-8d3e-36a50bf66b82,D-0258,01,ENEOS ATF D3,ENEOS,40001592,drawing/D-0258_rev01_1784088575106.pdf,40001592 D-0258 rev.01 ENEOS ATF D3.pdf,drawing,false,2026-07-15 04:09:36.164085+00,yeanyeen,2023-10-04,4 x 4 L.,GEAR OIL,ไม้,40,2 years,
e05fc701-05d0-421f-b3bc-d221916a3902,SM-OR-0030,00,PTT GL-5 #140 NP (10/1L) (404293),PTTOR,404293,master/SM-OR-0030_rev0_1784528496263.pdf,404293 SM-OR-0030 rev.0 PTT GL-5 #140 NP (10/1L) (404293).pdf,master,true,2026-07-20 06:21:37.241353+00,yeanyeen,2025-11-03,1 x 10 L.,GEAR OIL,พลาสติก,96,5 years,616530488792A
e214a162-fe34-44d7-9392-bc6d2a0cc989,D-0249,01,ENEOS FLUSHING OIL,ENEOS,40001549,drawing/D-0249_rev01_1784096751313.pdf,40001549 D-0249 rev.01 ENEOS FLUSHING OIL.pdf,drawing,true,2026-07-15 06:25:51.892055+00,yeanyeen,2023-12-26,4 x 1 L.,ENGINE OIL,ไม้,40,,
e325a615-63a2-4484-bff0-33402a31c3a5,SM-OR-0035,00,PTT PERFORMA NGA 10W40 NP (4/4L.+1L)+2BOT,PTTOR,408803,master/SM-OR-0035_rev0_1784528499330.pdf,408803 SM-OR-0035 rev.0 PTT PERFORMA NGA 10W40 NP (4/4L.+1L)+2BOT.pdf,master,true,2026-07-20 06:21:40.655363+00,yeanyeen,2026-02-18,4+1 X 4 L.,ENGINE OIL,พลาสติก,32,5 years,61657002D911A
e3372631-1e64-405a-8b4f-dc30db7baad7,D-0178,04,ENEOS DIESEL PLUS CI-4 10W-30,ENEOS,40001423,drawing/D-0178_rev04_1784096722099.pdf,40001423 D-0178 rev.04 ENEOS DIESEL PLUS CI-4 10W-30.pdf,drawing,false,2026-07-15 06:25:22.941364+00,yeanyeen,2024-09-25,1 x 12 L.,ENGINE OIL,,55,,
e33beaf7-5ec4-4933-8c91-dbc4cb1cea7d,E-0084,00,ENEOS COMMONRAIL FULLY SYN 5W-30 CJ-4 (Export),ENEOS,40001694,drawing/E-0084_rev00_1784096093918.pdf,40001694 E-0084 rev.00 ENEOS COMMONRAIL FULLY SYN 5W-30 CJ-4 (Export).pdf,drawing,false,2026-07-15 06:14:54.909264+00,yeanyeen,2024-09-11,6 x 3 L.,ENGINE OIL,,,,
e3b5df0e-71ee-4d9f-8ee2-1aff4c20a315,D-0309,04,HONDA PROTECH ULTRA 10W-30 MB,ENEOS,40001667,drawing/D-0309_rev04_1784096086091.pdf,40001667 D-0309 rev.04 HONDA PROTECH ULTRA 10W-30 MB.pdf,drawing,true,2026-07-15 06:14:47.70696+00,yeanyeen,2024-12-02,0.8 x 12 L.,ENGINE OIL,,75,,
e5b2451b-b7fa-4fb1-9dbf-188f0ea6a76b,SM-VAL-0017,00,VALVOLINE CHAMP 4T SAE 20W-40 (250003)(CPAC),VALVOLINE,250003,master/SM-VAL-0017_rev00_1784796890025.pdf,250003 SM-VAL-0017 rev.00 VALVOLINE CHAMP 4T SAE 20W-40 (250003)(CPAC).pdf,master,true,2026-07-23 08:54:53.049077+00,yeanyeen,2025-09-07,0.8 x 12 L.,ENGINE OIL,ไม้,65,5 years,62101057C872A
e7f10014-dbf2-4480-9b1b-8a3891dea1e3,D-0309,03,HONDA PROTECH ULTRA 10W-30 MB,ENEOS,40001667,drawing/D-0309_rev03_1784096084125.pdf,40001667 D-0309 rev.03 HONDA PROTECH ULTRA 10W-30 MB.pdf,drawing,false,2026-07-15 06:14:45.775497+00,yeanyeen,2024-03-21,0.8 x 12 L.,ENGINE OIL,ไม้,75,,
e83ed4ed-f24a-4349-b3e3-5543b6db6aff,D-0306,00,ENEOS SUPER FULLY SYN COMMONRAIL 5W-30 (ไม่แถมเสื้อ),ENEOS,40001642,drawing/D-0306_rev00_1784088588303.pdf,40001642 D-0306 rev.00 ENEOS SUPER FULLY SYN COMMONRAIL 5W-30 (ไม่แถมเสื้อ).pdf,drawing,true,2026-07-15 04:09:49.322346+00,yeanyeen,2024-10-31,6 x 3 + 1 L.,ENGINE OIL,,24,,
ed0d21f5-b63c-4735-95f1-e81206aebf23,E-0085,00,ENEOS COMMONRAIL FULLY SYN 5W-30 CJ-4 (Export),ENEOS,40001944,drawing/E-0085_rev00_1783928229524.pdf,40001944 E-0085 rev.00 ENEOS COMMONRAIL FULLY SYN 5W-30 CJ-4 (Export).pdf,drawing,true,2026-07-13 07:37:10.58668+00,yeanyeen,2024-09-11,1 x 24 L.,ENGINE OIL,,24,,
f37846a8-400e-4813-867c-7cfda899f3cb,D-0428,01,ENEOS PREMIUM FULLY SYN COMMONRAIL 5W-30+POLO,ENEOS,40001954,drawing/D-0428_rev01_1783928237236.pdf,40001954 D-0428 rev.01 ENEOS PREMIUM FULLY SYN COMMONRAIL 5W-30+POLO.pdf,drawing,false,2026-07-13 07:37:18.229012+00,yeanyeen,2026-03-05,3 x 6 + 1 L.,,,18,4 years,
f3ea80be-51b3-4ce8-9b16-deadb0d5a08b,D-0424,00,ENEOS DEPOSIT CLEANER,ENEOS,40001962,drawing/D-0424_rev00_1783928238519.pdf,40001962 D-0424 rev.00 ENEOS DEPOSIT CLEANER.pdf,drawing,true,2026-07-13 07:37:19.80668+00,yeanyeen,2024-11-11,180 ML X 12,,,130,,
f4800bc6-d5a7-4eac-8573-35fbf937d9eb,D-0392,00,ENEOS TOP RACING SP 5W-30,ENEOS,40001880,drawing/D-0392_rev00_1783931603370.pdf,40001880 D-0392 rev.00 ENEOS TOP RACING SP 5W-30.pdf,drawing,true,2026-07-13 08:33:24.072653+00,yeanyeen,2023-12-12,1 x 24 L.,ENGINE OIL,,50,,
f5e554b4-49f7-49d5-8a2f-2ac1f400b874,E-0067,00,ENEOS ULTRA RACING 10W-40 EXPORT,ENEOS,40001805,drawing/E-0067_rev00_1784096115106.pdf,40001805 E-0067 rev.00 ENEOS ULTRA RACING 10W-40 EXPORT.pdf,drawing,true,2026-07-15 06:15:16.28508+00,yeanyeen,2022-10-18,1 x 24 L.,ENGINE OIL,ไม้,30,,
f60bba77-e873-4f0e-a792-fe63be1791eb,D-0332,00,METAL CAN YAMALUBE SN MB 10W-40 Full syn+Premium,ENEOS,40001726,drawing/D-0332_rev00_1784096101442.pdf,40001726 D-0332 rev.00 METAL CAN YAMALUBE SN MB 10W-40 Full syn+Premium.pdf,drawing,true,2026-07-15 06:15:02.617067+00,yeanyeen,2021-06-08,1 x 12 L.,ENGINE OIL,,,,
f80112dc-f2f5-4ca4-bcf7-e011660c1728,SM-OR-0010,00,PTT V-120 #40 NP,PTTOR,404106,master/SM-OR-0010_rev0_1784528143138.pdf,404106 SM-OR-0010 rev.0 PTT V-120 #40 NP.pdf,master,true,2026-07-20 06:15:46.073978+00,yeanyeen,2025-10-11,1 x 10 L.,ENGINE OIL,พลาสติก,96,5 years,61651014B792A
f84c42eb-f851-4f72-ae7f-e58d52fe85db,D-0259,03,Tri Petch Genuine Gear ATF3309 (985531919B),ENEOS,40001606,drawing/D-0259_rev03_1784088581649.pdf,40001606 D-0259 rev.03 Tri Petch Genuine Gear ATF3309 (985531919B).pdf,drawing,true,2026-07-15 04:09:42.623588+00,yeanyeen,2025-01-29,1 x 12 L.,GEAR OIL,,55,,
f91e234a-e047-40b0-a9c6-c5d89bdc1b02,D-0265,00,ENEOS X 0W-20 SQ,ENEOS,40002050,drawing/D-0265_rev00_1783928514611.pdf,40002050 D-0265 rev.00 ENEOS X 0W-20 SQ.pdf,drawing,true,2026-07-13 07:41:55.621983+00,yeanyeen,2026-01-26,1 x 12 L.,,,50,4 years,
fae1284f-ae0c-4389-ba9a-1ff3d6e80252,D-0417,01,ENEOS SUPER FULLY SYN COMMONRAIL 5W-40+PREMIUM,ENEOS,40001939,drawing/D-0417_rev01_1783928224125.pdf,40001939 D-0417 rev.01 ENEOS SUPER FULLY SYN COMMONRAIL 5W-40+PREMIUM.pdf,drawing,false,2026-07-13 07:37:05.390979+00,yeanyeen,2025-03-04,3 x 6 + 1 L.,,,24,4 years,
fbc43082-f964-49cc-a466-17184fd9703e,D-0272,02,C2 OIL,ENEOS,40002100,drawing/D-0272_rev02_1783993466746.pdf,40002100 D-0272 rev.02 C2 OIL.pdf,drawing,false,2026-07-14 01:44:30.497384+00,yeanyeen,2026-07-09,200 L.,ENGINE OIL,ไม้,4,5 years,
fd843cbe-11b0-4d55-b818-8251d90b205f,D-0379,01,ENEOS X PRIME 5W-30 +POLO,ENEOS,40001837,drawing/D-0379_rev01_1783931591965.pdf,40001837 D-0379 rev.01 ENEOS X PRIME 5W-30 +POLO.pdf,drawing,false,2026-07-13 08:33:14.524606+00,yeanyeen,2023-12-26,4 x 4 + 1 L.,ENGINE OIL,,24,,
fe23ab22-6cd9-401a-9dba-772162dfc129,D-0388,00,HONDA MARINE OIL (08233-H99K4LT3),ENEOS,40001885,drawing/D-0388_rev00_1783931605409.pdf,40001885 D-0388 rev.00 HONDA MARINE OIL (08233-H99K4LT3).pdf,drawing,true,2026-07-13 08:33:26.090619+00,yeanyeen,2023-10-10,4 x 4 L.,ENGINE OIL,,,,
feafa680-7392-4cd9-bfaa-1d0053a409b1,SM-OR-0011,00,PTT MAX OUTBOARD NP (10/1L),PTTOR,404213,master/SM-OR-0011_rev0_1784528472377.pdf,404213 SM-OR-0011 rev.0 PTT MAX OUTBOARD NP (10/1L).pdf,master,true,2026-07-20 06:21:15.769702+00,yeanyeen,2025-10-06,1 x 10 L.,ENGINE OIL,พลาสติก,96,3 years,61656508A792P
ff4b6c78-029b-4097-a3d2-38b2af155eec,D-0121,02,HONDA FINAL GEAR OIL,ENEOS,40001665,drawing/D-0121_rev02_1784096080695.pdf,40001665 D-0121 rev.02 HONDA FINAL GEAR OIL.pdf,drawing,false,2026-07-15 06:14:42.164579+00,yeanyeen,2022-03-08,0.18 x 24 L.,GEAR OIL,,,,
ff97e2c8-1093-4325-82e3-a6d0a03e071b,D-0406,01,"ENEOS X PRIME 5W-40 API SP, ACEA C3-21 +POLO",ENEOS,40001912,drawing/D-0406_rev01_1783931608288.pdf,"40001912 D-0406 rev.01 ENEOS X PRIME 5W-40 API SP, ACEA C3-21 +POLO.pdf",drawing,false,2026-07-13 08:33:28.988076+00,yeanyeen,2025-01-29,4 x 4 L.,,,24,,
ffc48e08-5e5e-4e7d-b975-dec8c732b163,D-0282,01,ENEOS TOP RACING SN 10W-30,ENEOS,40001447,drawing/D-0282_rev01_1784096738929.pdf,40001447 D-0282 rev.01 ENEOS TOP RACING SN 10W-30.pdf,drawing,true,2026-07-15 06:25:39.569042+00,yeanyeen,2022-04-28,1 x 12 L.,ENGINE OIL,,100,,
